step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0,energy_sub1
361,0.361,0,0.069914,1.34789e-05,0,-92.4643,16.5894,
362,0.362,0,0.02625,2.20976e-05,0,-85.6813,19.4654,
363,0.363,0,0.012158,9.64887e-09,0,-78.9587,22.2772,
364,0.364,0,0.011329,1.01544e-08,0,-72.4012,24.9244,
365,0.365,0,0.07904,2.78498e-05,0,-66.1099,27.3137,
366,0.366,0,0.12042,2.52686e-05,0,-60.1787,29.3621,
367,0.367,0,0.02252,8.59199e-09,0,-54.6912,30.9993,
368,0.368,0,0.124423,3.04644e-05,0,-49.7182,32.1703,
369,0.369,0,0.034096,1.72564e-06,0,-45.315,32.8368,
370,0.37,0,0.013844,6.18481e-09,0,-41.52,32.978,
371,0.371,0,0.011195,6.66568e-09,0,-38.3539,32.5914,
372,0.372,0,0.011329,7.40035e-09,0,-35.8192,31.6921,
373,0.373,0,0.071638,4.31758e-06,0,-33.9003,30.3123,
374,0.374,0,0.010745,8.14099e-09,0,-32.5646,28.4997,
375,0.375,0,0.051319,8.4596e-06,0,-31.7639,26.3158,
376,0.376,0,0.01476,7.22232e-09,0,-31.4361,23.8332,
377,0.377,0,0.024034,6.30644e-09,0,-31.5077,21.1337,
378,0.378,0,0.012124,5.21315e-09,0,-31.8963,18.305,
379,0.379,0,0.06548,2.66457e-05,0,-32.5134,15.4377,
380,0.38,0,0.010592,3.13517e-09,0,-33.2676,12.6227,
381,0.381,0,0.066491,4.36316e-06,0,-34.0672,9.94753,
382,0.382,0,0.106625,7.12468e-06,0,-34.8239,7.49428,
383,0.383,0,0.08908,1.01702e-09,0,-35.4551,5.33641,
384,0.384,0,0.013615,7.8103e-10,0,-35.8866,3.53665,
385,0.385,0,0.010861,9.94375e-07,0,-36.0554,2.14495,
386,0.386,0,0.006816,2.54667e-06,0,-35.911,1.19702,
387,0.387,0,0.007714,2.30893e-06,0,-35.4176,0.713245,
388,0.388,0,0.009944,5.67168e-10,0,-34.5547,0.698199,
389,0.389,0,0.040297,4.79935e-06,0,-33.3178,1.14065,
390,0.39,0,0.016586,3.38054e-06,0,-31.7183,2.01414,
391,0.391,0,0.013616,3.10084e-06,0,-29.783,3.27808,
392,0.392,0,0.099276,5.62349e-06,0,-27.5529,4.87933,
393,0.393,0,0.018923,6.12221e-09,0,-25.0816,6.75424,
394,0.394,0,0.015438,7.8838e-09,0,-22.4334,8.83097,
395,0.395,0,0.015555,9.28378e-09,0,-19.6809,11.0321,
396,0.396,0,0.039208,9.4452e-06,0,-16.9021,13.2777,
397,0.397,0,0.012017,1.01136e-08,0,-14.1777,15.4875,
398,0.398,0,0.013186,9.28385e-09,0,-11.5885,17.5846,
399,0.399,0,0.012178,7.70159e-09,0,-9.21217,19.4973,
400,0.4,0,0.016802,1.80293e-06,0,-7.12074,21.1622,
401,0.401,0,0.01195,3.59467e-09,0,-5.37829,22.5254,
402,0.402,0,0.010609,2.98747e-09,0,-4.03879,23.5451,
403,0.403,0,0.039001,3.75131e-06,0,-3.14448,24.1919,
404,0.404,0,0.012556,5.98792e-09,0,-2.72468,24.4501,
405,0.405,0,0.056592,7.20665e-09,0,-2.79515,24.3175,
406,0.406,0,0.01428,2.66341e-06,0,-3.35787,23.8053,
407,0.40700000000000003,0,0.036677,1.99323e-05,0,-4.40143,22.9371,
408,0.40800000000000003,0,0.120664,2.47733e-05,0,-5.90178,21.7479,
409,0.40900000000000003,0,0.011263,5.91493e-09,0,-7.8235,20.2825,
410,0.41000000000000003,0,0.016171,4.7685e-09,0,-10.1213,18.5933,
411,0.41100000000000003,0,0.013196,3.67354e-09,0,-12.7422,16.7388,
412,0.41200000000000003,0,0.058586,8.06995e-06,0,-15.6271,14.7811,
413,0.41300000000000003,0,0.013613,2.04383e-09,0,-18.7134,12.7834,
414,0.41400000000000003,0,0.01197,1.55067e-09,0,-21.9373,10.8083,
415,0.41500000000000004,0,0.080926,2.11941e-06,0,-25.2356,8.91558,
416,0.41600000000000004,0,0.058311,5.18472e-06,0,-28.5483,7.1601,
417,0.417,0,0.009977,1.61993e-06,0,-31.8199,5.59043,
418,0.418,0,0.019514,3.52307e-06,0,-35.0016,4.24741,
419,0.419,0,0.012331,3.82299e-06,0,-38.0524,3.16316,
420,0.42,0,0.007684,3.81639e-06,0,-40.9399,2.36041,
421,0.421,0,0.006804,3.54213e-06,0,-43.6414,1.85214,
422,0.422,0,0.012817,3.61331e-06,0,-46.1439,1.64165,
423,0.423,0,0.018777,1.79724e-06,0,-48.4443,1.72282,
424,0.424,0,0.011109,2.1576e-06,0,-50.5487,2.08074,
425,0.425,0,0.011662,9.63851e-10,0,-52.4724,2.69255,
426,0.426,0,0.01025,1.91552e-06,0,-54.2384,3.52848,
427,0.427,0,0.015644,1.01572e-06,0,-55.8768,4.55304,
428,0.428,0,0.051349,1.06762e-05,0,-57.4235,5.72637,
429,0.429,0,0.037186,2.02677e-06,0,-58.9186,7.00556,
430,0.43,0,0.01101,1.75558e-09,0,-60.4054,8.3461,
431,0.431,0,0.014825,2.17383e-06,0,-61.9287,9.70319,
432,0.432,0,0.011296,1.93672e-09,0,-63.5336,11.0331,
433,0.433,0,0.009885,2.02847e-09,0,-65.2641,12.2944,
434,0.434,0,0.03083,7.48713e-06,0,-67.162,13.4492,
435,0.435,0,0.019245,2.29781e-09,0,-69.2653,14.4636,
436,0.436,0,0.070408,2.64384e-09,0,-71.608,15.3093,
437,0.437,0,0.012164,2.82122e-09,0,-74.2187,15.9638,
438,0.438,0,0.041579,2.97444e-09,0,-77.1199,16.4106,
439,0.439,0,0.019437,1.1507e-06,0,-80.3281,16.6401,
440,0.44,0,0.013413,3.04438e-09,0,-83.8529,16.6492,
441,0.441,0,0.017788,2.93131e-09,0,-87.6973,16.4414,
442,0.442,0,0.013756,2.18761e-06,0,-91.8577,16.0265,
443,0.443,0,0.011044,2.75601e-09,0,-96.3243,15.42,
444,0.444,0,0.022356,2.63589e-09,0,-101.081,14.6426,
445,0.445,0,0.024648,2.35191e-06,0,-106.108,13.7195,
446,0.446,0,0.017321,2.37117e-09,0,-111.378,12.6794,
447,0.447,0,0.017333,2.82236e-06,0,-116.864,11.5535,
448,0.448,0,0.014313,1.84157e-09,0,-122.533,10.375,
449,0.449,0,0.069131,8.17536e-10,0,-128.352,9.17722,
450,0.45,0,0.012518,1.25021e-09,0,-134.288,7.99347,
451,0.451,0,0.016871,2.2647e-06,0,-140.307,6.85557,
452,0.452,0,0.02403,3.38447e-06,0,-146.377,5.79311,
453,0.453,0,0.013404,7.97988e-10,0,-152.468,4.83268,
454,0.454,0,0.012037,2.23636e-06,0,-158.554,3.99717,
455,0.455,0,0.011177,7.87498e-10,0,-164.61,3.30528,
456,0.456,0,0.052757,3.44864e-06,0,-170.62,2.77107,
457,0.457,0,0.015075,1.39025e-06,0,-176.568,2.40378,
458,0.458,0,0.01132,1.46066e-06,0,-182.446,2.20771,
459,0.459,0,0.011848,9.91969e-10,0,-188.248,2.18229,
460,0.46,0,0.017925,9.47003e-10,0,-193.976,2.32226,
461,0.461,0,0.032054,1.53032e-06,0,-199.635,2.618,
462,0.462,0,0.113351,8.81364e-10,0,-205.235,3.0559,
463,0.463,0,0.011283,9.15224e-10,0,-210.789,3.6189,
464,0.464,0,0.009985,8.21245e-10,0,-216.315,4.28704,
465,0.465,0,0.012575,1.44312e-06,0,-221.832,5.03804,
466,0.466,0,0.04804,3.19386e-06,0,-227.364,5.84798,
467,0.467,0,0.010827,8.6745e-10,0,-232.934,6.69193,
468,0.468,0,0.010192,7.77063e-10,0,-238.567,7.54459,
469,0.46900000000000003,0,0.012503,1.44273e-06,0,-244.289,8.38094,
470,0.47000000000000003,0,0.011457,8.60764e-10,0,-250.125,9.17682,
471,0.47100000000000003,0,0.056866,1.46491e-06,0,-256.099,9.90956,
472,0.47200000000000003,0,0.016969,1.44827e-06,0,-262.234,10.5584,
473,0.47300000000000003,0,0.026765,7.97355e-10,0,-268.551,11.1051,
474,0.47400000000000003,0,0.01098,1.36014e-06,0,-275.068,11.5342,
475,0.47500000000000003,0,0.015765,7.87137e-10,0,-281.801,11.8334,
476,0.47600000000000003,0,0.027193,4.37598e-06,0,-288.761,11.9942,
477,0.47700000000000004,0,0.013217,2.03247e-06,0,-295.959,12.0114,
478,0.47800000000000004,0,0.010992,1.14122e-06,0,-303.398,11.8838,
479,0.47900000000000004,0,0.037073,3.97014e-06,0,-311.08,11.6142,
480,0.48,0,0.011882,8.30715e-10,0,-319.002,11.2091,
481,0.481,0,0.104336,4.82372e-06,0,-327.158,10.6786,
482,0.482,0,0.057306,5.10001e-06,0,-335.537,10.0364,
483,0.483,0,0.012981,1.01371e-09,0,-344.126,9.29919,
484,0.484,0,0.009832,1.09384e-09,0,-352.907,8.48657,
485,0.485,0,0.017044,1.1118e-09,0,-361.862,7.62024,
486,0.486,0,0.012114,1.07429e-09,0,-370.968,6.72355,
487,0.487,0,0.014185,9.60602e-10,0,-380.202,5.82089,
488,0.488,0,0.013891,9.87002e-07,0,-389.538,4.93699,
489,0.489,0,0.032599,1.46161e-06,0,-398.953,4.0962,
490,0.49,0,0.009759,2.80392e-06,0,-408.421,3.32178,
491,0.491,0,0.008224,2.44274e-06,0,-417.92,2.63521,
492,0.492,0,0.007665,2.31407e-06,0,-427.427,2.05548,
493,0.493,0,0.012986,6.04776e-10,0,-436.924,1.59855,
494,0.494,0,0.078259,6.67867e-10,0,-446.394,1.27676,
495,0.495,0,0.023801,6.01507e-10,0,-455.824,1.09844,
496,0.496,0,0.013729,6.10863e-10,0,-465.208,1.06761,
497,0.497,0,0.019231,1.45167e-06,0,-474.539,1.18379,
498,0.498,0,0.011051,5.45442e-10,0,-483.82,1.44199,
499,0.499,0,0.011438,2.99821e-06,0,-493.054,1.83282,
500,0.5,0,0.013675,2.53833e-06,0,-502.252,2.34273,
501,0.501,0,0.024697,2.04858e-06,0,-511.427,2.95445,
502,0.502,0,0.059764,5.70753e-06,0,-520.597,3.64749,
503,0.503,0,0.020738,1.72449e-06,0,-529.782,4.39878,
504,0.504,0,0.090577,6.05605e-06,0,-539.005,5.18339,
505,0.505,0,0.01609,1.04018e-09,0,-548.291,5.97536,
506,0.506,0,0.012192,2.37794e-06,0,-557.668,6.74848,
507,0.507,0,0.020417,1.20446e-09,0,-567.16,7.47717,
508,0.508,0,0.016365,1.27108e-09,0,-576.794,8.1373,
509,0.509,0,0.015695,1.27625e-09,0,-586.595,8.70696,
510,0.51,0,0.01464,1.20644e-09,0,-596.584,9.16718,
511,0.511,0,0.01715,1.14318e-09,0,-606.78,9.50253,
512,0.512,0,0.011111,1.06996e-09,0,-617.199,9.70164,
513,0.513,0,0.025797,6.66079e-06,0,-627.852,9.75751,
514,0.514,0,0.066342,8.53982e-10,0,-638.747,9.66781,
515,0.515,0,0.031359,4.24492e-06,0,-649.885,9.43486,
516,0.516,0,0.008606,3.71566e-06,0,-661.265,9.06557,
517,0.517,0,0.010883,3.07103e-06,0,-672.879,8.57122,
518,0.518,0,0.006756,2.71374e-06,0,-684.716,7.96702,
519,0.519,2,0.044472,6.21807e-09,0,-696.754,7.27338,0.068364
520,0.52,2,0.013521,9.34415e-09,0,-708.804,6.53274,0.269313
521,0.521,2,0.014396,8.47898e-09,0,-720.801,5.8283,0.528195
522,0.522,3,0.021095,1.09914e-08,0,-732.802,5.2514,0.733132
523,0.523,5,0.090705,1.14616e-05,0,-744.836,4.85946,0.855414
524,0.524,5,0.052915,6.41934e-06,0,-756.863,4.67174,0.93014
525,0.525,5,0.017257,2.6471e-06,0,-768.822,4.6924,0.998841
526,0.526,6,0.086264,1.5783e-08,0,-780.665,4.92788,1.08452
527,0.527,6,0.054908,1.41983e-05,0,-792.362,5.39234,1.19332
528,0.528,7,0.132958,2.37271e-05,0,-803.891,6.10925,1.32064
529,0.529,10,0.017359,1.09455e-07,0,-815.22,7.12165,1.51472
530,0.53,11,0.018196,1.44464e-07,0,-826.2,8.47862,1.75816
531,0.531,14,0.073808,2.05766e-07,0,-836.825,10.2406,2.01116
532,0.532,17,0.115406,1.24616e-05,0,-847.081,12.4651,2.2512
533,0.533,21,0.028483,3.45626e-07,0,-856.905,15.1827,2.57511
534,0.534,29,0.106391,0.000210907,0,-866.005,18.3928,3.26195
535,0.535,35,0.016686,7.32003e-07,0,-874.063,22.2512,4.04273
536,0.536,39,0.019008,2.6885e-07,0,-881.395,26.956,4.6717
537,0.537,43,0.085478,5.24435e-07,0,-888.054,32.5679,5.24503
538,0.538,51,0.111434,8.54498e-05,0,-893.787,39.0599,5.98256
539,0.539,57,0.037295,4.25572e-07,0,-898.193,46.3989,7.15182
540,0.54,63,0.125589,2.25189e-05,0,-900.989,54.7183,8.3986
541,0.541,71,0.269275,1.37544e-05,0,-902.692,64.1834,9.66598
542,0.542,79,0.018383,5.43683e-07,0,-902.98,74.8644,10.9973
543,0.543,87,0.020501,1.60284e-06,0,-901.541,86.8198,12.474
544,0.544,99,0.052098,3.13733e-07,0,-898.568,100.115,13.872
545,0.545,111,0.01936,1.98963e-06,0,-894.124,114.676,15.4912
546,0.546,123,0.077632,1.072e-06,0,-887.835,130.559,17.0517
547,0.547,133,0.092523,0.000544242,0,-880.172,147.869,18.7747
548,0.548,145,0.062653,0.000239519,0,-870.443,166.725,20.3938
549,0.549,151,0.096842,8.1154e-05,0,-859.295,187.173,21.6462
550,0.55,167,0.116956,4.29543e-05,0,-846.956,209.013,22.6791
551,0.551,182,0.080135,2.12453e-05,0,-833.36,232.019,23.7097
552,0.552,201,0.182989,5.98436e-06,0,-818.442,256.138,24.8649
553,0.553,220,0.020723,1.68889e-07,0,-802.044,281.388,26.1582
554,0.554,234,0.015068,6.15117e-07,0,-784.123,307.864,27.4672
555,0.555,252,0.018578,7.16596e-07,0,-764.717,335.599,28.8142
556,0.556,278,0.104045,6.25227e-05,0,-743.7,364.547,30.2972
557,0.557,303,0.015239,8.61029e-07,0,-720.856,394.628,32.0926
558,0.558,342,0.025476,5.31345e-07,0,-695.933,425.746,34.2225
559,0.559,367,0.018404,4.80424e-07,0,-669.006,457.888,36.2569
560,0.56,388,0.016189,5.56638e-07,0,-640.793,490.989,37.9391
561,0.561,405,0.057222,9.36506e-05,0,-611.508,524.8,39.3511
562,0.562,416,0.061766,8.56441e-06,0,-581.361,559.008,40.3438
563,0.5630000000000001,433,0.075928,2.90834e-07,0,-551.03,593.347,40.9219
564,0.5640000000000001,434,0.072313,4.9325e-05,0,-520.767,627.643,41.2608
565,0.5650000000000001,432,0.018905,2.8685e-07,0,-490.534,661.876,41.4502
566,0.5660000000000001,429,0.031423,6.32563e-08,0,-460.215,696.131,41.5258
567,0.5670000000000001,425,0.057802,1.28305e-05,0,-429.673,730.475,41.5098
568,0.5680000000000001,416,0.016462,2.89421e-07,0,-398.814,764.876,41.4444
569,0.5690000000000001,410,0.020358,1.65906e-07,0,-367.626,799.206,41.3863
570,0.5700000000000001,400,0.023379,2.79451e-07,0,-336.176,833.255,41.3879
571,0.5710000000000001,389,0.040578,2.75077e-07,0,-304.624,866.736,41.4858
572,0.5720000000000001,383,0.019214,2.66664e-07,0,-273.211,899.319,41.7086
573,0.5730000000000001,376,0.018831,2.56223e-07,0,-242.236,930.649,42.0639
574,0.5740000000000001,368,0.019891,2.50015e-07,0,-212.042,960.372,42.5391
575,0.5750000000000001,364,0.097319,6.57445e-06,0,-182.991,988.143,43.1066
576,0.5760000000000001,364,0.154318,2.28791e-05,0,-155.45,1013.64,43.7293
577,0.577,365,0.035405,2.48344e-07,0,-129.78,1036.55,44.3702
578,0.578,363,0.018389,2.57717e-07,0,-106.319,1056.6,44.9987
579,0.579,364,0.148161,4.77181e-06,0,-85.3677,1073.55,45.5932
580,0.58,365,0.180803,5.12366e-06,0,-67.1785,1087.22,46.1418
581,0.581,366,0.024728,3.00775e-07,0,-51.9479,1097.46,46.6405
582,0.582,367,0.187216,3.61189e-05,0,-39.823,1104.14,47.0899
583,0.583,370,0.019692,3.34392e-07,0,-30.9084,1107.2,47.492
584,0.584,372,0.07548,1.20449e-05,0,-25.2723,1106.61,47.8476
585,0.585,378,0.032651,3.8471e-07,0,-22.9461,1102.36,48.1543
586,0.586,380,0.070516,4.17428e-07,0,-23.921,1094.51,48.4056
587,0.587,382,0.083616,6.68848e-06,0,-28.144,1083.17,48.5905
588,0.588,382,0.016428,4.82018e-07,0,-35.5184,1068.49,48.6941
589,0.589,386,0.017439,5.06055e-07,0,-45.9081,1050.64,48.6986
590,0.59,393,0.125391,4.37186e-05,0,-59.1452,1029.83,48.5851
591,0.591,395,0.019469,5.04613e-07,0,-75.0386,1006.28,48.3351
592,0.592,396,0.019504,4.73993e-07,0,-93.3864,980.237,47.9377
593,0.593,396,0.019085,1.09739e-07,0,-113.975,951.923,47.3854
594,0.594,395,0.09692,2.37619e-05,0,-136.58,921.589,46.68
595,0.595,396,0.022566,8.57249e-08,0,-160.962,889.506,45.8302
596,0.596,395,0.026274,3.67843e-08,0,-186.858,855.936,44.8361
597,0.597,391,0.125491,3.42713e-07,0,-214.001,821.146,43.7291
598,0.598,387,0.087932,3.68659e-05,0,-242.11,785.416,42.5429
599,0.599,377,0.022224,4.43894e-07,0,-270.889,749.018,41.2963
600,0.6,372,0.100469,7.19994e-05,0,-300.051,712.219,40.0183
601,0.601,356,0.22103,4.92275e-06,0,-329.319,675.278,38.7297
602,0.602,351,0.022961,6.24291e-07,0,-358.43,638.438,37.448
603,0.603,340,0.02223,6.63299e-07,0,-387.136,601.929,36.1859
604,0.604,328,0.046044,6.84848e-07,0,-415.21,565.963,34.9511
605,0.605,314,0.023687,6.8318e-07,0,-442.447,530.733,33.7455
606,0.606,300,0.036543,1.70359e-07,0,-468.664,496.412,32.5669
607,0.607,287,0.035319,6.33776e-07,0,-493.706,463.15,31.4103
608,0.608,277,0.019771,5.75679e-07,0,-517.437,431.072,30.2685
609,0.609,262,0.032206,3.35436e-08,0,-539.755,400.28,29.1308
610,0.61,249,0.096328,4.58536e-07,0,-560.581,370.851,27.989
611,0.611,242,0.018103,3.99487e-07,0,-579.855,342.848,26.8352
612,0.612,232,0.067115,6.66258e-05,0,-597.537,316.313,25.6591
613,0.613,224,0.046148,4.64241e-05,0,-613.609,291.273,24.4523
614,0.614,214,0.027852,2.8268e-07,0,-628.062,267.742,23.2144
615,0.615,203,0.078067,5.91893e-05,0,-640.899,245.713,21.9456
616,0.616,197,0.074637,2.15947e-05,0,-652.141,225.167,20.6489
617,0.617,185,0.015348,2.49613e-07,0,-661.815,206.08,19.3272
618,0.618,175,0.114216,1.18223e-05,0,-669.96,188.421,17.9887
619,0.619,164,0.104641,2.47837e-05,0,-676.617,172.146,16.628
620,0.62,157,0.048153,1.40458e-05,0,-681.839,157.206,15.261
621,0.621,147,0.014609,2.65124e-07,0,-685.681,143.546,13.902
622,0.622,135,0.017459,2.3522e-07,0,-688.2,131.103,12.5698
623,0.623,130,0.029557,5.63807e-08,0,-689.453,119.808,11.2856
624,0.624,126,0.093499,8.40341e-06,0,-689.503,109.586,10.0686
625,0.625,120,0.074491,1.98722e-07,0,-688.425,100.35,8.92888
626,0.626,113,0.055127,1.9233e-07,0,-686.312,92.0033,7.87546
627,0.627,106,0.030822,8.14159e-08,0,-683.266,84.444,6.91449
628,0.628,96,0.014961,1.75016e-07,0,-679.396,77.568,6.0505
629,0.629,86,0.038658,1.45129e-07,0,-674.812,71.2704,5.28613
630,0.63,77,0.104176,1.35897e-07,0,-669.63,65.4512,4.61902
631,0.631,72,0.076393,1.20304e-07,0,-663.96,60.0264,4.04378
632,0.632,67,0.04373,1.17698e-07,0,-657.896,54.9362,3.55297
633,0.633,59,0.084512,2.42393e-06,0,-651.513,50.1438,3.13866
634,0.634,53,0.08606,8.54899e-06,0,-644.857,45.628,2.7973
635,0.635,45,0.268318,3.42774e-06,0,-637.958,41.3772,2.52492
636,0.636,39,0.033734,1.05352e-07,0,-630.832,37.3862,2.31629
637,0.637,33,0.032167,1.80757e-06,0,-623.492,33.6531,2.15722
638,0.638,27,0.136292,3.55045e-06,0,-615.956,30.1848,2.02886
639,0.639,22,0.043782,2.02489e-08,0,-608.232,26.9978,1.91313
640,0.64,20,0.162089,4.33911e-06,0,-600.32,24.1196,1.79439
641,0.641,19,0.040022,1.32576e-08,0,-592.205,21.5802,1.6622
642,0.642,15,0.033788,1.4025e-06,0,-583.866,19.4039,1.51492
643,0.643,12,0.027554,7.94376e-09,0,-575.28,17.6075,1.35918
644,0.644,11,0.121659,8.99066e-07,0,-566.419,16.2008,1.20071
645,0.645,9,0.023869,4.60967e-09,0,-557.27,15.1798,1.04479
646,0.646,9,0.016244,2.66271e-06,0,-547.833,14.5252,0.896757
647,0.647,8,0.036627,7.77594e-07,0,-538.121,14.202,0.761901
648,0.648,7,0.019375,2.69595e-06,0,-528.168,14.1591,0.643037
649,0.649,6,0.016401,3.4431e-09,0,-518.025,14.3328,0.536267
650,0.65,5,0.05831,3.13787e-06,0,-507.761,14.6531,0.43751
651,0.651,3,0.068188,2.49186e-09,0,-497.453,15.051,0.341076
652,0.652,2,0.017301,1.28468e-06,0,-487.175,15.4661,0.250096
653,0.653,2,0.012404,1.51485e-06,0,-476.982,15.8524,0.17025
654,0.654,2,0.015675,1.71254e-06,0,-466.916,16.1802,0.105645
655,0.655,2,0.017136,2.13195e-06,0,-457.001,16.4336,0.0585827
656,0.656,2,0.013281,1.25393e-06,0,-447.254,16.607,0.0282858
657,0.657,1,0.01582,9.60042e-07,0,-437.68,16.7036,0.00983718
658,0.658,1,0.054841,1.11922e-06,0,-428.281,16.7352,0.00137935
659,0.659,1,0.01912,5.23201e-07,0,-419.044,16.7205,0.0
660,0.66,0,0.013997,2.23253e-08,0,-409.955,16.682,
661,0.661,0,0.025784,1.61315e-08,0,-400.993,16.6447,
662,0.662,0,0.024109,1.70474e-08,0,-392.133,16.633,
663,0.663,0,0.023022,2.83234e-06,0,-383.348,16.6669,
664,0.664,0,0.014602,1.53618e-08,0,-374.618,16.759,
665,0.665,0,0.02152,1.54467e-08,0,-365.929,16.9126,
666,0.666,0,0.019329,1.5324e-08,0,-357.278,17.1209,
667,0.667,0,0.013018,1.48134e-08,0,-348.673,17.3677,
668,0.668,0,0.01361,1.4016e-08,0,-340.129,17.6294,
669,0.669,0,0.032298,1.90456e-06,0,-331.67,17.8768,
670,0.67,0,0.077553,6.35445e-05,0,-323.327,18.0778,
671,0.671,0,0.171491,6.20999e-05,0,-315.131,18.2001,
672,0.672,0,0.0173,1.63385e-08,0,-307.116,18.214,
673,0.673,0,0.116554,5.52961e-05,0,-299.312,18.0939,
674,0.674,0,0.01289,3.09011e-08,0,-291.744,17.821,
675,0.675,0,0.086253,8.64621e-05,0,-284.432,17.3844,
676,0.676,0,0.120535,3.12416e-05,0,-277.386,16.7817,
677,0.677,0,0.075498,5.79584e-06,0,-270.609,16.0198,
678,0.678,0,0.018311,4.64244e-08,0,-264.094,15.1145,
679,0.679,0,0.018554,4.30929e-08,0,-257.824,14.09,
680,0.68,0,0.052619,2.17108e-05,0,-251.775,12.9776,
681,0.681,0,0.016049,3.81906e-08,0,-245.915,11.814,
682,0.682,0,0.329338,2.51246e-05,0,-240.207,10.6398,
683,0.683,0,0.037682,2.11017e-05,0,-234.609,9.4973,
684,0.684,0,0.013086,4.67691e-08,0,-229.08,8.42859,
685,0.685,0,0.01067,4.65823e-08,0,-223.575,7.47344,
686,0.686,0,0.019026,1.07465e-08,0,-218.055,6.66749,
687,0.687,0,0.039932,0.000102832,0,-212.484,6.04061,
688,0.6880000000000001,0,0.014915,2.31584e-08,0,-206.831,5.61549,
689,0.6890000000000001,0,0.096598,7.09655e-05,0,-201.074,5.40659,
690,0.6900000000000001,0,0.010304,1.31153e-08,0,-195.198,5.41953,
691,0.6910000000000001,0,0.045861,2.2239e-05,0,-189.197,5.65086,
692,0.6920000000000001,0,0.010907,4.88326e-09,0,-183.074,6.08838,
693,0.6930000000000001,0,0.030805,1.45699e-05,0,-176.843,6.7119,
694,0.6940000000000001,0,0.011147,3.3909e-09,0,-170.523,7.49438,
695,0.6950000000000001,0,0.012756,3.52832e-09,0,-164.142,8.40334,
696,0.6960000000000001,0,0.012744,3.65699e-09,0,-157.732,9.40247,
697,0.6970000000000001,0,0.140758,1.99348e-05,0,-151.331,10.4533,
698,0.6980000000000001,0,0.016936,2.24403e-06,0,-144.977,11.5167,
699,0.6990000000000001,0,0.037247,3.89433e-09,0,-138.71,12.5542,
700,0.7000000000000001,0,0.08053,4.4035e-06,0,-132.568,13.5292,
701,0.7010000000000001,0,0.138389,4.89737e-06,0,-126.588,14.4078,
702,0.7020000000000001,0,0.168435,9.70186e-06,0,-120.804,15.1595,
703,0.7030000000000001,0,0.021579,4.66298e-09,0,-115.247,15.7578,
704,0.704,0,0.019404,3.88659e-06,0,-109.943,16.1803,
705,0.705,0,0.048105,2.05886e-06,0,-104.915,16.4098,
706,0.706,0,0.02287,5.48229e-09,0,-100.179,16.4341,
707,0.707,0,0.018319,5.80106e-09,0,-95.7489,16.2467,
708,0.708,0,0.155602,2.70565e-06,0,-91.6304,15.8472,
709,0.709,0,0.022778,6.85205e-09,0,-87.8242,15.2416,
710,0.71,0,0.018151,7.86831e-09,0,-84.3241,14.4429,
711,0.711,0,0.019764,9.32879e-09,0,-81.1173,13.4706,
712,0.712,0,0.012379,1.10734e-08,0,-78.1841,12.3509,
713,0.713,0,0.037264,4.81313e-06,0,-75.498,11.1159,
714,0.714,0,0.016629,2.35838e-06,0,-73.0266,9.80329,
715,0.715,0,0.015823,1.44692e-08,0,-70.732,8.45449,
716,0.716,0,0.01014,1.41402e-08,0,-68.5723,7.11379,
717,0.717,0,0.081543,2.12722e-05,0,-66.5027,5.82641,
718,0.718,0,0.089855,2.37528e-09,0,-64.4775,4.63674,
719,0.719,0,0.036216,1.36915e-06,0,-62.4519,3.58647,
720,0.72,0,0.014999,6.94511e-09,0,-60.3837,2.71273,
721,0.721,0,0.079516,1.91056e-05,0,-58.2353,2.04644,
722,0.722,0,0.013622,3.07652e-09,0,-55.9755,1.61083,
723,0.723,0,0.029843,6.24887e-07,0,-53.5807,1.42034,
724,0.724,0,0.011834,9.43045e-10,0,-51.0365,1.47989,
725,0.725,0,0.020539,7.01835e-10,0,-48.3378,1.78459,
726,0.726,0,0.01904,8.05737e-10,0,-45.4896,2.31989,
727,0.727,0,0.029824,4.27501e-06,0,-42.5067,3.06218,
728,0.728,0,0.010189,1.3269e-09,0,-39.4129,3.9798,
729,0.729,0,0.010431,1.65407e-09,0,-36.2402,5.03439,
730,0.73,0,0.042125,1.75059e-05,0,-33.0273,6.18253,
731,0.731,0,0.014321,3.31719e-06,0,-29.8183,7.37759,
732,0.732,0,0.010963,3.01581e-09,0,-26.6601,8.57164,
733,0.733,0,0.031037,5.17577e-06,0,-23.6011,9.71744,
734,0.734,0,0.014177,3.04701e-06,0,-20.689,10.7703,
735,0.735,0,0.01091,3.65886e-09,0,-17.9689,11.6899,
736,0.736,0,0.05655,3.52991e-09,0,-15.4815,12.4415,
737,0.737,0,0.014795,9.84756e-10,0,-13.2616,12.9977,
738,0.738,0,0.00957,3.88798e-06,0,-11.337,13.3388,
739,0.739,0,0.010792,2.62453e-09,0,-9.72724,13.4538,
740,0.74,0,0.009306,3.48767e-06,0,-8.44346,13.3404,
741,0.741,0,0.022862,3.5276e-06,0,-7.48787,13.005,
742,0.742,0,0.037874,2.76427e-09,0,-6.85394,12.4619,
743,0.743,0,0.044385,3.81227e-06,0,-6.52693,11.7332,
744,0.744,0,0.016127,8.84444e-10,0,-6.48459,10.8472,
745,0.745,0,0.010217,2.45488e-09,0,-6.69825,9.83735,
