step,time_sec,ipc_active_samples,ipc_solver_time_sec,ipc_energy_main,ipc_energy_sub0,ipc_ls_active_samples,ipc_ls_solver_time_sec,ipc_ls_energy_main,ipc_ls_energy_sub0,penalty_active_samples,penalty_solver_time_sec,penalty_energy_main,penalty_energy_sub0
1044.0,1.044,1.0,0.134478,-52.7907,13.6854,1.0,0.046917,-52.7901,13.6853,0.0,0.010187,-64.6698,0.708354
1045.0,1.045,1.0,0.013416,-50.0977,13.3111,1.0,0.031197,-50.0971,13.311,0.0,0.00723,-68.1546,0.573106
1046.0,1.046,1.0,0.016347,-47.5841,12.8611,1.0,0.01091,-47.5835,12.861,0.0,0.056505,-71.7161,0.460804
1047.0,1.047,1.0,0.0913,-45.2428,12.3443,1.0,0.009884,-45.2423,12.3443,0.0,0.011908,-75.3509,0.374207
1048.0,1.048,1.0,0.088567,-43.065,11.7713,1.0,0.010064,-43.0645,11.7712,0.0,0.007976,-79.0561,0.315275
1049.0,1.049,1.0,0.011879,-41.0401,11.154,1.0,0.090464,-41.0396,11.1539,0.0,0.016838,-82.8299,0.285118
1050.0,1.05,1.0,0.130963,-39.156,10.5057,1.0,0.047519,-39.1555,10.5056,0.0,0.00779,-86.671,0.283976
1051.0,1.051,1.0,0.010678,-37.3995,9.84094,1.0,0.009951,-37.399,9.84085,0.0,0.007558,-90.5793,0.311219
1052.0,1.052,1.0,0.022252,-35.7559,9.1747,1.0,0.010336,-35.7554,9.1746,0.0,0.007142,-94.5554,0.365374
1053.0,1.053,1.0,0.094842,-34.2101,8.52238,1.0,0.064389,-34.2096,8.52229,0.0,0.007267,-98.6008,0.44418
1054.0,1.054,1.0,0.013074,-32.7465,7.89921,1.0,0.049475,-32.7461,7.89912,0.0,0.008354,-102.718,0.544665
1055.0,1.055,1.0,0.053842,-31.3498,7.31971,1.0,0.032533,-31.3494,7.31963,0.0,0.009243,-106.909,0.663237
1056.0,1.056,1.0,0.055665,-30.0052,6.79723,1.0,0.009463,-30.0048,6.79716,0.0,0.007379,-111.179,0.795806
1057.0,1.057,1.0,0.064232,-28.6993,6.34346,1.0,0.012201,-28.699,6.3434,0.0,0.007883,-115.531,0.937903
1058.0,1.058,1.0,0.010916,-27.4203,5.96801,1.0,0.039862,-27.42,5.96796,0.0,0.00845,-119.97,1.08483
1059.0,1.059,1.0,0.014405,-26.1585,5.67807,1.0,0.130357,-26.1581,5.67803,0.0,0.009212,-124.5,1.23178
1060.0,1.06,1.0,0.014184,-24.9064,5.47817,1.0,0.037528,-24.9061,5.47814,0.0,0.007588,-129.127,1.37402
1061.0,1.061,1.0,0.016613,-23.6597,5.37004,1.0,0.12568,-23.6594,5.37001,0.0,0.010116,-133.855,1.507
1062.0,1.062,1.0,0.10531,-22.4165,5.35259,1.0,0.044893,-22.4161,5.35257,0.0,0.064281,-138.688,1.6265
1063.0,1.063,1.0,0.087246,-21.1778,5.422,1.0,0.010192,-21.1775,5.42199,0.0,0.00829,-143.632,1.72878
1064.0,1.064,1.0,0.110895,-19.9475,5.5719,1.0,0.009346,-19.9472,5.57189,0.0,0.009981,-148.689,1.81063
1065.0,1.065,1.0,0.14668,-18.7321,5.79364,1.0,0.019411,-18.7318,5.79364,0.0,0.007415,-153.863,1.86953
1066.0,1.066,1.0,0.043822,-17.5401,6.07666,1.0,0.044767,-17.5398,6.07666,0.0,0.012779,-159.157,1.90368
1067.0,1.067,1.0,0.233957,-16.3822,6.40884,1.0,0.020805,-16.382,6.40885,0.0,0.007366,-164.572,1.91206
1068.0,1.068,1.0,0.01853,-15.2706,6.77701,1.0,0.065019,-15.2704,6.77702,0.0,0.010596,-170.11,1.89444
1069.0,1.069,1.0,0.035621,-14.2185,7.16737,1.0,0.012158,-14.2183,7.16738,0.0,0.010672,-175.77,1.85143
1070.0,1.07,1.0,0.010361,-13.2397,7.56597,1.0,0.013757,-13.2395,7.56598,0.0,0.009271,-181.552,1.78437
1071.0,1.071,1.0,0.08359,-12.3483,7.95915,1.0,0.06425,-12.3481,7.95915,0.0,0.008263,-187.455,1.69538
1072.0,1.072,1.0,0.011137,-11.5579,8.33399,1.0,0.011555,-11.5577,8.33399,0.0,0.007804,-193.476,1.5872
1073.0,1.073,1.0,0.011524,-10.8814,8.67869,1.0,0.009922,-10.8813,8.67869,0.0,0.018931,-199.612,1.46315
1074.0,1.074,1.0,0.150207,-10.3306,8.98286,1.0,0.013824,-10.3305,8.98285,0.0,0.01142,-205.861,1.32703
1075.0,1.075,1.0,0.010421,-9.91586,9.23783,1.0,0.050457,-9.91579,9.23782,0.0,0.018078,-212.219,1.18294
1076.0,1.076,1.0,0.044425,-9.64579,9.43684,1.0,0.010907,-9.64575,9.43683,0.0,0.008704,-218.681,1.03522
1077.0,1.077,1.0,0.010728,-9.52706,9.57514,1.0,0.051527,-9.52704,9.57512,0.0,0.008797,-225.243,0.88828
1078.0,1.078,1.0,0.071598,-9.56429,9.65006,1.0,0.095318,-9.5643,9.65003,0.0,0.006695,-231.9,0.746444
1079.0,1.079,1.0,0.015076,-9.76,9.661,1.0,0.01582,-9.76003,9.66097,0.0,0.021719,-238.649,0.613851
1080.0,1.08,1.0,0.031089,-10.1146,9.60937,1.0,0.03355,-10.1147,9.60934,0.0,0.010269,-245.485,0.494309
1081.0,1.081,1.0,0.077365,-10.6266,9.4984,1.0,0.043662,-10.6267,9.49836,0.0,0.018158,-252.404,0.39118
1082.0,1.082,1.0,0.026956,-11.2925,9.33299,1.0,0.009968,-11.2926,9.33295,0.0,0.0089,-259.402,0.307284
1083.0,1.083,1.0,0.054425,-12.1071,9.11951,1.0,0.061255,-12.1072,9.11946,0.0,0.008013,-266.478,0.244809
1084.0,1.084,1.0,0.050638,-13.064,8.86549,1.0,0.010364,-13.0641,8.86544,0.0,0.008998,-273.628,0.205252
1085.0,1.085,1.0,0.068131,-14.1553,8.57941,1.0,0.00943,-14.1555,8.57937,0.0,0.007278,-280.852,0.189377
1086.0,1.086,1.0,0.092856,-15.3724,8.27039,1.0,0.012666,-15.3726,8.27034,0.0,0.007743,-288.148,0.197197
1087.0,1.087,1.0,0.013676,-16.706,7.9479,1.0,0.027496,-16.7062,7.94786,0.0,0.009216,-295.517,0.227982
1088.0,1.088,1.0,0.046219,-18.1464,7.62155,1.0,0.010898,-18.1466,7.62151,0.0,0.00753,-302.959,0.280283
1089.0,1.089,1.0,0.042724,-19.6838,7.30075,1.0,0.083462,-19.6841,7.30071,0.0,0.013599,-310.475,0.351992
1090.0,1.09,1.0,0.068605,-21.3087,6.99454,1.0,0.013157,-21.3089,6.9945,0.0,0.007067,-318.069,0.440405
1091.0,1.091,1.0,0.15468,-23.0118,6.71134,1.0,0.009297,-23.0121,6.7113,0.0,0.007631,-325.741,0.54232
1092.0,1.092,1.0,0.010518,-24.7846,6.45878,1.0,0.010996,-24.785,6.45874,0.0,0.008307,-333.497,0.654141
1093.0,1.093,1.0,0.015534,-26.6195,6.24351,1.0,0.05002,-26.6198,6.24349,0.0,0.00753,-341.339,0.771989
1094.0,1.094,1.0,0.013089,-28.5096,6.07112,1.0,0.031132,-28.51,6.0711,0.0,0.018574,-349.271,0.891838
1095.0,1.095,1.0,0.016103,-30.4494,5.94596,1.0,0.009532,-30.4498,5.94594,0.0,0.015032,-357.298,1.00963
1096.0,1.096,1.0,0.015446,-32.4344,5.87112,1.0,0.010793,-32.4347,5.87111,0.0,0.007303,-365.423,1.12143
1097.0,1.097,2.0,0.014849,-34.4614,5.84871,2.0,0.053879,-34.4618,5.8487,0.0,0.007203,-373.651,1.22351
1098.0,1.098,2.0,0.017079,-36.5286,5.87932,2.0,0.05139,-36.529,5.87931,0.0,0.039356,-381.984,1.31251
1099.0,1.099,3.0,0.073349,-38.6354,5.96214,3.0,0.035567,-38.6359,5.96214,0.0,0.006967,-390.428,1.38549
1100.0,1.1,3.0,0.06892,-40.7795,6.09506,3.0,0.130193,-40.78,6.09506,0.0,0.007514,-398.983,1.4401
1101.0,1.101,3.0,0.111159,-42.9602,6.27503,3.0,0.143363,-42.9606,6.27504,0.0,0.010967,-407.654,1.47454
1102.0,1.102,3.0,0.042372,-45.1798,6.49852,3.0,0.049789,-45.1803,6.49853,0.0,0.008591,-416.441,1.48773
1103.0,1.103,3.0,0.04695,-47.4436,6.76145,3.0,0.057661,-47.4441,6.76146,0.0,0.007346,-425.346,1.47924
1104.0,1.104,3.0,0.013858,-49.7583,7.05885,3.0,0.075035,-49.7588,7.05887,0.0,0.007021,-434.37,1.44936
1105.0,1.105,3.0,0.012528,-52.1309,7.38462,3.0,0.048762,-52.1314,7.38464,0.0,0.007248,-443.511,1.39907
1106.0,1.106,3.0,0.010555,-54.5681,7.73162,3.0,0.055423,-54.5687,7.73165,0.0,0.006926,-452.769,1.32996
1107.0,1.107,3.0,0.041293,-57.0767,8.09214,3.0,0.077288,-57.0772,8.09217,0.0,0.007617,-462.142,1.24424
1108.0,1.108,3.0,0.01238,-59.6634,8.45847,3.0,0.049482,-59.6639,8.4585,0.0,0.007825,-471.628,1.14463
1109.0,1.109,3.0,0.010701,-62.3348,8.82353,3.0,0.048184,-62.3354,8.82357,0.0,0.008852,-481.225,1.03425
1110.0,1.11,3.0,0.016045,-65.0973,9.18127,3.0,0.063402,-65.0979,9.18131,0.0,0.007642,-490.929,0.916549
1111.0,1.111,3.0,0.010709,-67.9564,9.52689,3.0,0.144547,-67.957,9.52693,0.0,0.007222,-500.736,0.795176
1112.0,1.112,3.0,0.068246,-70.9165,9.85696,3.0,0.044165,-70.9171,9.857,0.0,0.008545,-510.644,0.673852
1113.0,1.113,3.0,0.012942,-73.9811,10.1694,3.0,0.087558,-73.9817,10.1694,0.0,0.006985,-520.648,0.556265
1114.0,1.114,3.0,0.010394,-77.1523,10.4632,3.0,0.054808,-77.1529,10.4633,0.0,0.008012,-530.744,0.445942
1115.0,1.115,3.0,0.013773,-80.4308,10.739,3.0,0.05759,-80.4315,10.739,0.0,0.010058,-540.929,0.34614
1116.0,1.116,3.0,0.106194,-83.8163,10.9981,3.0,0.039418,-83.8169,10.9981,0.0,0.055079,-551.2,0.259746
1117.0,1.117,4.0,0.05692,-87.3066,11.2433,4.0,0.055295,-87.3073,11.2433,0.0,0.007796,-561.554,0.189186
1118.0,1.118,4.0,0.059097,-90.8985,11.4786,4.0,0.039547,-90.8992,11.4787,0.0,0.007196,-571.988,0.136355
1119.0,1.119,4.0,0.108913,-94.5875,11.7091,4.0,0.070126,-94.5882,11.7091,0.0,0.007451,-582.501,0.10256
1120.0,1.12,4.0,0.152563,-98.3678,11.9406,4.0,0.03134,-98.3685,11.9407,0.0,0.007508,-593.091,0.0884876
1121.0,1.121,4.0,0.013615,-102.233,12.1801,4.0,0.076214,-102.234,12.1802,0.0,0.006865,-603.757,0.0941892
1122.0,1.122,4.0,0.01724,-106.175,12.4351,4.0,0.142379,-106.176,12.4351,1.0,0.008476,-614.499,0.119083
1123.0,1.123,5.0,0.067405,-110.186,12.7137,5.0,0.062978,-110.187,12.7138,1.0,0.007891,-625.317,0.16199
1124.0,1.124,5.0,0.076191,-114.258,13.0247,5.0,0.048583,-114.259,13.0247,1.0,0.007632,-636.212,0.221173
1125.0,1.125,6.0,0.15743,-118.381,13.3767,6.0,0.046188,-118.381,13.3767,1.0,0.017972,-647.185,0.294404
1126.0,1.1260000000000001,6.0,0.013491,-122.546,13.7784,6.0,0.054632,-122.546,13.7785,2.0,0.010261,-658.24,0.379045
1127.0,1.127,6.0,0.034256,-126.744,14.238,6.0,0.117248,-126.744,14.2381,3.0,0.007931,-669.376,0.472143
1128.0,1.1280000000000001,6.0,0.014558,-130.966,14.7626,6.0,0.075639,-130.967,14.7627,3.0,0.040861,-680.594,0.570529
1129.0,1.129,6.0,0.015567,-135.204,15.3586,6.0,0.03493,-135.205,15.3587,3.0,0.007806,-691.899,0.670914
1130.0,1.1300000000000001,6.0,0.013542,-139.452,16.031,6.0,0.046606,-139.453,16.0311,5.0,0.007418,-703.295,0.770019
1131.0,1.131,6.0,0.018247,-143.703,16.7836,6.0,0.034236,-143.704,16.7838,6.0,0.062753,-714.777,0.864683
1132.0,1.1320000000000001,6.0,0.048166,-147.952,17.619,6.0,0.056308,-147.953,17.6192,9.0,0.008196,-726.349,0.951989
1133.0,1.133,7.0,0.01606,-152.196,18.5394,7.0,0.155876,-152.197,18.5396,9.0,0.007744,-738.01,1.02932
1134.0,1.1340000000000001,7.0,0.164974,-156.431,19.5453,7.0,0.054658,-156.432,19.5455,11.0,0.009647,-749.763,1.09446
1135.0,1.135,8.0,0.100333,-160.656,20.6311,8.0,0.063413,-160.657,20.6313,13.0,0.007443,-761.606,1.1457
1136.0,1.1360000000000001,8.0,0.014944,-164.859,21.7937,8.0,0.057864,-164.86,21.7939,14.0,0.007566,-773.536,1.18183
1137.0,1.137,10.0,0.022653,-169.034,23.0354,10.0,0.044908,-169.035,23.0356,18.0,0.012631,-785.553,1.20231
1138.0,1.1380000000000001,11.0,0.01831,-173.175,24.3628,11.0,0.040176,-173.176,24.3631,20.0,0.013654,-797.648,1.20712
1139.0,1.139,12.0,0.018116,-177.286,25.7823,12.0,0.061668,-177.287,25.7825,26.0,0.056797,-809.82,1.197
1140.0,1.1400000000000001,12.0,0.210387,-181.372,27.2973,12.0,0.060619,-181.372,27.2976,27.0,0.013153,-822.056,1.17318
1141.0,1.141,13.0,0.112152,-185.434,28.9074,13.0,0.084821,-185.435,28.9077,31.0,0.010928,-834.358,1.13759
1142.0,1.1420000000000001,13.0,0.019065,-189.473,30.6083,13.0,0.110829,-189.474,30.6086,34.0,0.011812,-846.713,1.09273
1143.0,1.143,13.0,0.014903,-193.489,32.3937,13.0,0.091701,-193.49,32.394,39.0,0.011351,-859.113,1.04155
1144.0,1.1440000000000001,14.0,0.221413,-197.481,34.2611,14.0,0.033956,-197.481,34.2614,45.0,0.084429,-871.546,0.987763
1145.0,1.145,16.0,0.151229,-201.443,36.2122,16.0,0.07282,-201.444,36.2125,48.0,0.012604,-883.996,0.93519
1146.0,1.1460000000000001,18.0,0.150389,-205.36,38.2495,18.0,0.049571,-205.361,38.2499,57.0,0.018708,-896.458,0.888112
1147.0,1.147,18.0,0.113875,-209.19,40.3816,18.0,0.070501,-209.191,40.382,60.0,0.030059,-908.908,0.85091
1148.0,1.1480000000000001,20.0,0.016218,-212.919,42.6302,20.0,0.055053,-212.92,42.6307,65.0,0.070187,-921.34,0.82812
1149.0,1.149,21.0,0.097837,-216.538,45.0185,21.0,0.0713,-216.539,45.019,69.0,0.012252,-933.739,0.824567
1150.0,1.1500000000000001,23.0,0.071278,-220.037,47.5597,23.0,0.054804,-220.037,47.5602,73.0,0.053829,-946.093,0.84486
1151.0,1.151,25.0,0.013485,-223.378,50.2542,25.0,0.076759,-223.379,50.2547,80.0,0.113942,-958.39,0.893894
1152.0,1.1520000000000001,25.0,0.045718,-226.537,53.1043,25.0,0.041934,-226.538,53.1048,83.0,0.102578,-970.612,0.976126
1153.0,1.153,25.0,0.139818,-229.552,56.1164,25.0,0.071401,-229.552,56.117,92.0,0.058203,-982.751,1.09601
1154.0,1.154,26.0,0.022542,-232.458,59.2925,26.0,0.070582,-232.459,59.2931,95.0,0.0124,-994.783,1.25756
1155.0,1.155,27.0,0.059175,-235.269,62.6222,27.0,0.033682,-235.27,62.6228,102.0,0.170208,-1006.7,1.465
1156.0,1.156,28.0,0.019688,-237.979,66.0897,28.0,0.055672,-237.98,66.0904,106.0,0.012195,-1018.49,1.72211
1157.0,1.157,30.0,0.028142,-240.582,69.6832,30.0,0.055233,-240.583,69.6839,112.0,0.015226,-1030.13,2.03175
1158.0,1.158,31.0,0.032311,-243.081,73.3912,31.0,0.102915,-243.082,73.3919,118.0,0.034133,-1041.62,2.3968
1159.0,1.159,31.0,0.030828,-245.492,77.202,31.0,0.040363,-245.492,77.2027,124.0,0.042864,-1052.93,2.8201
1160.0,1.16,32.0,0.12939,-247.829,81.103,32.0,0.0756,-247.83,81.1037,131.0,0.123855,-1064.05,3.30444
1161.0,1.161,33.0,0.020815,-250.107,85.0826,33.0,0.045941,-250.107,85.0833,136.0,0.056624,-1074.97,3.85175
1162.0,1.162,33.0,0.020069,-252.332,89.1267,33.0,0.061486,-252.333,89.1274,145.0,0.205215,-1085.67,4.46395
1163.0,1.163,34.0,0.017844,-254.514,93.2248,34.0,0.170945,-254.514,93.2256,149.0,0.012711,-1096.14,5.14368
1164.0,1.164,35.0,0.073591,-256.657,97.3679,35.0,0.091887,-256.657,97.3687,156.0,0.100615,-1106.36,5.89219
1165.0,1.165,36.0,0.017507,-258.769,101.55,36.0,0.092412,-258.769,101.551,164.0,0.01483,-1116.32,6.7127
1166.0,1.166,36.0,0.015012,-260.853,105.767,36.0,0.058211,-260.854,105.768,172.0,0.050212,-1125.99,7.60676
1167.0,1.167,38.0,0.10839,-262.915,110.019,38.0,0.034818,-262.915,110.02,179.0,0.015292,-1135.37,8.57692
1168.0,1.168,39.0,0.013613,-264.951,114.304,39.0,0.045311,-264.952,114.304,188.0,0.102538,-1144.44,9.62584
1169.0,1.169,40.0,0.014806,-266.963,118.621,40.0,0.038263,-266.963,118.621,195.0,0.043784,-1153.16,10.7561
1170.0,1.17,43.0,0.023979,-268.949,122.972,43.0,0.06044,-268.949,122.972,203.0,0.0137,-1161.54,11.9696
1171.0,1.171,45.0,0.015982,-270.904,127.357,45.0,0.081714,-270.904,127.358,212.0,0.015929,-1169.55,13.2695
1172.0,1.172,45.0,0.064001,-272.826,131.779,45.0,0.066111,-272.827,131.78,224.0,0.015219,-1177.17,14.6588
1173.0,1.173,47.0,0.018418,-274.713,136.238,47.0,0.08527,-274.714,136.239,232.0,0.022703,-1184.37,16.1403
1174.0,1.174,48.0,0.019132,-276.561,140.736,48.0,0.054964,-276.562,140.736,243.0,0.050292,-1191.14,17.7165
1175.0,1.175,49.0,0.022975,-278.368,145.273,49.0,0.042033,-278.368,145.273,251.0,0.021198,-1197.45,19.3903
1176.0,1.176,49.0,0.093669,-280.131,149.849,49.0,0.128594,-280.131,149.85,262.0,0.014804,-1203.29,21.1664
1177.0,1.177,49.0,0.09265,-281.847,154.463,49.0,0.065618,-281.847,154.464,275.0,0.055566,-1208.64,23.0484
1178.0,1.178,51.0,0.016147,-283.514,159.112,51.0,0.048116,-283.514,159.113,282.0,0.038789,-1213.45,25.0395
1179.0,1.179,51.0,0.0173,-285.133,163.79,51.0,0.070432,-285.134,163.791,298.0,0.020495,-1217.72,27.1422
1180.0,1.18,51.0,0.019083,-286.708,168.491,51.0,0.057452,-286.708,168.492,307.0,0.225643,-1221.42,29.3598
1181.0,1.181,51.0,0.014206,-288.241,173.206,51.0,0.059189,-288.241,173.207,323.0,0.09923,-1224.52,31.6946
1182.0,1.182,52.0,0.033251,-289.74,177.926,52.0,0.057109,-289.741,177.926,339.0,0.028979,-1226.99,34.1484
1183.0,1.183,53.0,0.017099,-291.214,182.638,53.0,0.058836,-291.214,182.639,355.0,0.085301,-1228.79,36.7225
1184.0,1.184,53.0,0.067081,-292.672,187.33,53.0,0.058648,-292.672,187.33,370.0,0.02221,-1229.89,39.4195
1185.0,1.185,53.0,0.175532,-294.126,191.985,53.0,0.04735,-294.127,191.986,388.0,0.061605,-1230.27,42.2405
1186.0,1.186,55.0,0.091121,-295.592,196.587,55.0,0.056194,-295.593,196.587,402.0,0.020111,-1229.89,45.1868
1187.0,1.187,57.0,0.026254,-297.083,201.117,57.0,0.057217,-297.083,201.117,416.0,0.057679,-1228.72,48.2609
1188.0,1.188,57.0,0.020314,-298.599,205.552,57.0,0.1316,-298.6,205.553,436.0,0.138263,-1226.74,51.4644
1189.0,1.189,58.0,0.067408,-300.169,209.871,58.0,0.172143,-300.169,209.872,451.0,0.021119,-1223.9,54.8002
1190.0,1.19,59.0,0.019295,-301.816,214.056,59.0,0.051808,-301.816,214.056,471.0,0.036459,-1220.19,58.2706
1191.0,1.191,68.0,0.238366,-303.548,218.089,68.0,0.057478,-303.548,218.089,487.0,0.146144,-1215.57,61.8783
1192.0,1.192,71.0,0.145905,-305.131,221.993,71.0,0.057053,-305.131,221.993,504.0,0.100937,-1210.04,65.6254
1193.0,1.193,71.0,0.104417,-306.542,225.814,71.0,0.085522,-306.542,225.815,525.0,0.172092,-1203.57,69.5152
1194.0,1.194,71.0,0.076601,-308.05,229.57,71.0,0.087632,-308.05,229.571,541.0,0.021939,-1196.13,73.5498
1195.0,1.195,71.0,0.046235,-309.75,233.215,71.0,0.11668,-309.75,233.216,560.0,0.219956,-1187.7,77.7316
1196.0,1.196,71.0,0.059851,-311.623,236.691,71.0,0.057477,-311.623,236.692,579.0,0.083442,-1178.28,82.0628
1197.0,1.197,71.0,0.089955,-313.646,239.957,71.0,0.05948,-313.646,239.958,594.0,0.024804,-1167.83,86.5473
1198.0,1.198,71.0,0.057425,-315.815,242.991,71.0,0.083463,-315.816,242.992,611.0,0.089495,-1156.37,91.1898
1199.0,1.199,71.0,0.144857,-318.144,245.784,71.0,0.176674,-318.144,245.784,629.0,0.033793,-1143.87,95.9984
1200.0,1.2,72.0,0.021025,-320.643,248.331,72.0,0.037325,-320.644,248.332,648.0,0.232688,-1130.34,100.979
1201.0,1.201,73.0,0.017688,-323.323,250.635,73.0,0.043712,-323.324,250.636,662.0,0.274795,-1115.76,106.139
1202.0,1.202,73.0,0.015983,-326.187,252.699,73.0,0.074771,-326.188,252.699,673.0,0.036174,-1100.15,111.482
1203.0,1.203,75.0,0.05512,-329.222,254.525,75.0,0.070679,-329.222,254.525,679.0,0.027538,-1083.54,117.013
1204.0,1.204,76.0,0.019069,-332.276,256.136,76.0,0.05731,-332.276,256.136,684.0,0.063641,-1065.97,122.738
1205.0,1.205,78.0,0.01759,-335.401,257.585,78.0,0.062051,-335.401,257.585,689.0,0.165869,-1047.48,128.666
1206.0,1.206,81.0,0.158111,-338.665,258.912,81.0,0.071498,-338.665,258.912,694.0,0.026248,-1028.14,134.802
1207.0,1.207,86.0,0.058198,-342.021,260.105,86.0,0.046676,-342.021,260.106,697.0,0.02984,-1007.98,141.153
1208.0,1.208,88.0,0.029058,-345.233,261.166,88.0,0.05272,-345.233,261.166,700.0,0.073661,-987.064,147.726
1209.0,1.209,94.0,0.023292,-348.437,262.161,94.0,0.178303,-348.438,262.161,705.0,0.091677,-965.436,154.526
1210.0,1.21,101.0,0.065062,-351.694,263.119,101.0,0.138127,-351.694,263.119,711.0,0.104819,-943.142,161.56
1211.0,1.211,107.0,0.056815,-354.915,264.037,107.0,0.103578,-354.915,264.037,714.0,0.06266,-920.228,168.832
1212.0,1.212,112.0,0.019196,-357.944,264.942,112.0,0.071462,-357.944,264.942,720.0,0.076722,-896.741,176.345
1213.0,1.213,118.0,0.300044,-360.658,265.904,118.0,0.060092,-360.658,265.904,727.0,0.025734,-872.722,184.102
1214.0,1.214,126.0,0.018824,-362.973,267.023,126.0,0.06884,-362.973,267.024,731.0,0.026641,-848.213,192.101
1215.0,1.215,129.0,0.01713,-364.71,268.396,129.0,0.052911,-364.709,268.396,732.0,0.029292,-823.259,200.335
1216.0,1.216,135.0,0.019058,-365.983,270.093,135.0,0.039179,-365.982,270.094,734.0,0.025879,-797.913,208.794
1217.0,1.217,138.0,0.026953,-366.994,272.112,138.0,0.1009,-366.993,272.113,735.0,0.030141,-772.223,217.464
1218.0,1.218,142.0,0.124198,-367.816,274.378,142.0,0.067554,-367.815,274.379,736.0,0.11464,-746.241,226.322
1219.0,1.219,146.0,0.025652,-368.41,276.819,146.0,0.174223,-368.409,276.82,738.0,0.205495,-720.017,235.346
1220.0,1.22,152.0,0.055377,-368.742,279.404,152.0,0.074662,-368.741,279.405,738.0,0.18453,-693.603,244.504
1221.0,1.221,159.0,0.030132,-368.792,282.126,159.0,0.065358,-368.791,282.127,740.0,0.032481,-667.054,253.762
1222.0,1.222,162.0,0.01748,-368.545,284.987,162.0,0.124713,-368.543,284.989,741.0,0.03427,-640.426,263.084
1223.0,1.223,167.0,0.045457,-367.999,287.973,167.0,0.055799,-367.997,287.975,742.0,0.12262,-613.775,272.429
1224.0,1.224,171.0,0.021285,-367.169,291.082,171.0,0.05192,-367.167,291.084,744.0,0.064781,-587.16,281.757
1225.0,1.225,175.0,0.022373,-366.053,294.319,175.0,0.038356,-366.051,294.32,744.0,0.149926,-560.64,291.022
1226.0,1.226,182.0,0.15512,-364.652,297.693,182.0,0.14684,-364.651,297.694,745.0,0.043672,-534.279,300.18
1227.0,1.227,190.0,0.061861,-362.965,301.214,190.0,0.040337,-362.963,301.215,746.0,0.06725,-508.139,309.183
1228.0,1.228,194.0,0.161165,-360.991,304.888,194.0,0.101558,-360.989,304.889,748.0,0.30177,-482.283,317.984
1229.0,1.229,199.0,0.076262,-358.73,308.715,199.0,0.116497,-358.728,308.716,748.0,0.120823,-456.778,326.535
1230.0,1.23,205.0,0.250377,-356.18,312.689,205.0,0.078003,-356.178,312.69,751.0,0.158848,-431.691,334.791
1231.0,1.231,209.0,0.124851,-353.34,316.802,209.0,0.097134,-353.338,316.803,751.0,0.035928,-407.084,342.706
1232.0,1.232,212.0,0.259282,-350.211,321.043,212.0,0.142387,-350.209,321.045,752.0,0.028606,-383.024,350.235
1233.0,1.233,213.0,0.018379,-346.797,325.396,213.0,0.057936,-346.795,325.398,754.0,0.028952,-359.579,357.339
1234.0,1.234,214.0,0.018511,-343.107,329.841,214.0,0.159908,-343.105,329.843,757.0,0.146221,-336.816,363.978
1235.0,1.235,213.0,0.016577,-339.155,334.358,213.0,0.060496,-339.152,334.359,761.0,0.169265,-314.795,370.119
1236.0,1.236,214.0,0.015582,-334.955,338.929,214.0,0.069394,-334.953,338.931,761.0,0.02817,-293.576,375.729
1237.0,1.237,214.0,0.016935,-330.52,343.535,214.0,0.072471,-330.517,343.536,761.0,0.075531,-273.222,380.782
1238.0,1.238,214.0,0.023085,-325.875,348.149,214.0,0.065224,-325.872,348.15,762.0,0.184834,-253.788,385.254
1239.0,1.239,212.0,0.135139,-321.046,352.743,212.0,0.079825,-321.043,352.744,762.0,0.029023,-235.328,389.126
1240.0,1.24,213.0,0.041075,-316.057,357.288,213.0,0.052449,-316.055,357.289,762.0,0.087631,-217.893,392.385
1241.0,1.241,211.0,0.06689,-310.936,361.758,211.0,0.069971,-310.933,361.76,762.0,0.02995,-201.529,395.019
1242.0,1.242,209.0,0.027671,-305.706,366.122,209.0,0.062867,-305.703,366.123,762.0,0.026851,-186.283,397.024
1243.0,1.243,208.0,0.026751,-300.404,370.348,208.0,0.051516,-300.401,370.35,762.0,0.081206,-172.194,398.4
1244.0,1.244,209.0,0.295052,-295.062,374.406,209.0,0.092995,-295.059,374.407,763.0,0.137853,-159.294,399.149
1245.0,1.245,211.0,0.023581,-289.713,378.266,211.0,0.074325,-289.71,378.267,763.0,0.027682,-147.614,399.281
1246.0,1.246,211.0,0.025919,-284.389,381.9,211.0,0.0437,-284.386,381.901,763.0,0.033709,-137.186,398.812
1247.0,1.247,211.0,0.017871,-279.119,385.301,211.0,0.036592,-279.116,385.302,763.0,0.263547,-128.035,397.763
1248.0,1.248,211.0,0.019917,-273.914,388.439,211.0,0.072342,-273.911,388.44,763.0,0.026134,-120.18,396.158
1249.0,1.249,208.0,0.021841,-268.814,391.287,208.0,0.05551,-268.811,391.287,763.0,0.035563,-113.639,394.025
1250.0,1.25,208.0,0.263138,-263.838,393.827,208.0,0.053838,-263.835,393.827,763.0,0.030272,-108.426,391.397
1251.0,1.2510000000000001,203.0,0.02247,-259.002,396.058,203.0,0.0404,-258.999,396.059,763.0,0.180164,-104.547,388.305
1252.0,1.252,201.0,0.021656,-254.311,397.973,201.0,0.094297,-254.308,397.974,763.0,0.041033,-102.012,384.785
